,id,release_date,original_title,title,Wikipedia movie ID
391,423815,2002-04-04,Aaduthu Paaduthu,Aaduthu Paaduthu,70707471.0
392,78952,2004-01-15,எங்கள் அண்ணா,Engal Anna,16168084.0
393,263270,1957-04-22,The Good Companions,The Good Companions,18579003.0
394,69625,2006-02-01,சரவணா,Saravana,4103051.0
395,257723,1983-01-01,Ölüme Son Adım,Last Step to Death,3865475.0
396,658371,1942-08-09,Avioliittoyhtiö,Avioliittoyhtiö,29055172.0
397,93630,1968-02-01,Curse of the Swamp Creature,Curse of the Swamp Creature,26724867.0
398,332513,1984-03-14,El pan debajo del brazo,El pan debajo del brazo,15875423.0
399,281871,2008-01-15,వాన,Vaana,14914342.0
400,69670,2005-11-02,மஜா,Majaa,5208575.0
401,118843,1991-01-01,Pyar Hua Chori Chori,Pyar Hua Chori Chori,29473043.0
402,67382,1999-04-09,Anthropophagous 2000,Anthropophagous 2000,36552987.0
403,1914,2006-04-26,FC Venus,FC Venus,33391353.0
404,337184,1927-11-27,The Wizard,The Wizard,48306850.0
405,193411,1900-03-09,The Kiss,The Kiss,436308.0
406,353594,2008-09-20,次郎長三国志,Samurai Gangsters,27609104.0
407,318505,1948-01-21,Los que volvieron,Those Who Came Back,41962586.0
408,66586,2008-10-13,Der Besuch der alten Dame,The Visit,14149346.0
409,404235,1936-08-22,Love Begins at Twenty,Love Begins at Twenty,47579764.0
410,755167,1939-01-01,雲裳仙子,The Angel,172432.0
411,669606,1960-01-07,Mrs. Miniver,Mrs. Miniver,4836948.0
412,82775,1943-03-12,El circo,El circo,50610364.0
413,252852,1971-10-23,Death Takes a Holiday,Death Takes a Holiday,60485927.0
414,455884,1949-10-29,The Wolf Hunters,The Wolf Hunters,41688697.0
415,209924,1941-05-16,I'll Wait for You,I'll Wait for You,44543377.0
416,763409,1921-02-25,Setřelé písmo,Setřelé písmo,22315251.0
417,116545,2003-06-14,Atraco a las 3… y media,Robbery at 3 O'clock… and Half,19770459.0
418,97306,1967-01-01,Creature of Destruction,Creature of Destruction,26724711.0
419,20971,2006-01-12,Zinda,Zinda,3626312.0
420,446034,2000-12-01,Wings of the Crow,Wings of the Crow,877220.0
421,326828,1957-04-05,La Garçonne,La Garçonne,15580415.0
422,190474,1961-11-27,The Hellions,The Hellions,19268816.0
423,160610,1970-05-26,La tonta del bote,La tonta del bote,50675708.0
424,270916,1993-05-21,गर्दिश,Gardish,5622643.0
425,302254,1982-02-05,रक्षा,Raksha,44516066.0
426,472418,2004-01-17,The Call,The Call,5140171.0
427,270442,2007-10-30,Kingdom of the Vampire,Kingdom of the Vampire,23396344.0
428,262495,1998-07-21,La vuelta del Coyote,La vuelta del Coyote,1932677.0
429,334094,1928-11-15,Alias Jimmy Valentine,Alias Jimmy Valentine,14531115.0
430,260159,1974-07-07,Un capitán de quince años,Fifteen Year Old Captain,1646113.0
431,41170,1999-12-09,Hippolyt,Hippolyt,28176057.0
432,120629,1982-06-26,화녀 '82,Woman of Fire '82,15314787.0
433,98119,2008-07-07,Attack of the Giant Leeches,Attack of the Giant Leeches,1678722.0
434,72578,2003-11-10,Khwahish,Khwahish,12569818.0
435,304088,1991-04-05,बेनाम बादशाह,Benaam Badsha,34527984.0
436,311702,1994-09-17,仙人掌,Run,1122030.0
437,61569,1990-05-18,The Children,The Children,29113481.0
438,272860,1970-01-02,Sürtük,Streetwalker,586840.0
439,69650,2002-07-19,யூத்,Youth,7832996.0
440,372755,1980-12-15,Buscando un campeon,Buscando un campeon,74337223.0
441,329419,1951-12-18,The Small Miracle,Never Take No for an Answer,36351480.0
442,167014,2006-03-03,La semana que viene (sin falta),La semana que viene (sin falta),9166749.0
443,171136,2008-02-18,Fleisch,Deadly Harvest,29274860.0
444,252957,1974-11-27,The Godchild,The Godchild,21554680.0
445,51560,1976-07-29,Oz,Twentieth Century Oz,561315.0
446,367502,1968-06-20,La endemoniada,A Woman Possessed,183769.0
447,423811,1931-09-06,Merely Mary Ann,Merely Mary Ann,9015147.0
448,205827,1994-09-23,Reform School Girl,Reform School Girl,42953757.0
449,115070,2006-02-05,Asthram,Asthram,43538317.0
450,166652,1930-01-07,Ladrones,Thieves,74575188.0
451,66287,1982-07-11,புது கவிதை,Puthu Kavithai,10792003.0
452,231681,1897-12-15,The Haunted Castle,The Haunted Castle,35570159.0
453,50184,1997-09-01,Ha-Dybbuk B'sde Hatapuchim Hakdoshim,The Dybbuk of the Holy Apple Field,714044.0
454,256159,2009-03-20,Veera Madakari,Veera Madakari,39632589.0
455,247357,1938-01-01,Birthright,Birthright,52823012.0
456,787326,1955-05-30,The Petrified Forest,The Petrified Forest,560414.0
457,658826,1955-03-24,Minä ja mieheni morsian,Minä ja mieheni morsian,38347430.0
458,60637,1978-10-05,The Devil and Daniel Mouse,The Devil and Daniel Mouse,2247689.0
459,251497,1991-01-09,This Gun for Hire,This Gun for Hire,1608019.0
460,41080,2000-12-14,Meseautó,The Dream Car,920613.0
461,188423,1908-01-31,Excursion dans la lune,Excursion to the Moon,41724992.0
462,183039,1936-05-20,Broken Blossoms,Broken Blossoms,28678178.0
463,330762,2007-05-04,Sri Mahalakshmi,Sri Mahalakshmi,17255464.0
464,697645,1986-09-06,道,Michi,14990959.0
465,476907,1996-09-24,Pretty Poison,Pretty Poison,6114774.0
466,54658,1984-03-30,Misunderstood,Misunderstood,26006502.0
467,80133,1993-09-10,La Lola se va a los puertos,La Lola se va a los puertos,1282951.0
468,534047,1925-12-13,Stella Maris,Stella Maris,18965131.0
469,329807,2008-06-03,Alucard,Alucard,737725.0
470,658373,1942-09-27,August järjestää kaiken,August järjestää kaiken,38481760.0
471,232406,1991-01-01,Lethal Nightmare,Lethal Nightmare,235418.0
472,393269,1967-03-17,मिलन,Milan,10572390.0
473,5950,1997-01-04,Es geschah am hellichten Tag,It Happened in Broad Daylight,6944899.0
474,799282,1982-01-01,Little Darlings,Little Darlings,9635986.0
475,117837,1942-10-02,Phantom Killer,Phantom Killer,41809066.0
476,111622,2009-09-04,நினைத்தாலே இனிக்கும்,Ninaithale Inikkum,19620290.0
477,331568,1989-10-28,Mappillai,Mappillai,10640685.0
478,423334,1931-12-06,Sunshine Susie,Sunshine Susie,31251871.0
479,300920,1972-03-31,पिंजरा,Pinjra,58884485.0
480,293737,1944-06-16,Mopey Dope,Mopey Dope,2096531.0
481,165766,1969-09-17,Color Me Dead,Color Me Dead,32660977.0
482,191782,1951-08-01,Peking Express,Peking Express,8130293.0
483,658600,1948-02-13,Haaviston Leeni,Haaviston Leeni,38272532.0
484,80227,2004-07-14,Kannadi Pookal,Kannadi Pookal,16179398.0
485,1253681,1960-07-27,非夢奇緣,The Random Harvest,573267.0
486,111446,1969-06-01,Hell Raiders,Hell Raiders,38923902.0
487,201074,1948-11-10,When My Baby Smiles at Me,When My Baby Smiles at Me,26202408.0
488,162572,1931-05-26,Up for Murder,Up for Murder,2491810.0
489,86847,2002-02-21,The Beatnicks,The Beatnicks,1981697.0
490,98113,1974-11-24,Reflections of Murder,Reflections of Murder,40319453.0
491,210808,1961-04-18,Sanctuary,Sanctuary,26180482.0
492,505403,1998-06-05,A tiro limpio,A tiro limpio,3049998.0
493,103352,2007-07-27,வீராப்பு,Veerappu,13180264.0
494,686847,1984-03-17,Sentimental Journey,Sentimental Journey,2223151.0
495,209055,1955-10-14,Der letzte Mann,Der letzte Mann,45488.0
496,473047,1987-06-18,सत्यमेव जयते,Satyamev Jayate,28221890.0
497,248681,1932-04-14,上陸第一歩,First Steps Ashore,3825974.0
498,82011,2002-11-08,A cavallo della tigre,A cavallo della tigre,11202455.0
499,207901,1988-10-19,Dayavan,Dayavan,9067968.0
500,1337745,2009-10-16,Gilli,Gilli,23691822.0
501,69665,2001-11-14,காசி,Kasi,9667601.0
502,54357,1983-07-08,सदमा,Sadma,10466979.0
503,899952,2008-12-18,Calamari Union,Calamari Union,8612152.0
504,53149,1993-01-28,To Sleep with a Vampire,To Sleep with a Vampire,82423.0
505,1102488,1981-03-21,Rahasya Gudachari,Rahasya Gudachari,23784213.0
506,344290,1997-06-06,O Cangaceiro,O Cangaceiro,207376.0
507,465506,1951-05-31,Muchachas de uniforme,Girls in Uniform,57638274.0
508,606015,1994-07-29,Janta Ki Adalat,Janta Ki Adalat,29753930.0
509,399631,1981-05-27,Noche de juerga,Noche de juerga,1928290.0
510,69628,2004-04-14,குத்து,Kuthu,16168190.0
511,595350,1927-01-22,Don't Tell the Wife,Don't Tell the Wife,51680313.0
512,190716,1904-05-24,Maniac Chase,Maniac Chase,26181753.0
513,987664,1965-11-04,天字第一號第3集金雞心,The Best Secret Agent Part 3: Golden Pheasant Heart,1950007.0
514,419196,1999-05-22,ミートボールマシン,Meatball Machine,23825607.0
515,177415,1934-09-28,Outcast Lady,Outcast Lady,42788047.0
516,104302,1986-08-29,अनोखा रिश्ता,Anokha Rishta,29528534.0
517,533045,1998-01-01,ചിത്രശലഭം,Chitrashalabham,34443299.0
518,281851,2009-02-13,సత్యమెవ జయతె,Satyameva Jeyate,20137927.0
519,337289,1990-04-23,Deliciosa Sinvergüenza,Deliciosa Sinvergüenza,20989675.0
520,7230,1957-04-16,Viktor und Viktoria,Viktor und Viktoria,3478065.0
521,329509,2009-10-23,"Tritones, más allá de ningún sitio","Tritones, más allá de ningún sitio",
522,249297,1950-04-30,Someone at the Door,Someone at the Door,31752799.0
523,232144,1904-11-01,Meet Me at the Fountain,Meet Me at the Fountain,63897759.0
524,203066,1994-08-08,Motorcycle Gang,Motorcycle Gang,38126282.0
525,318644,1996-07-26,摩登菩呢提,Muto Bontie,4292943.0
526,73557,1999-03-15,Gunfighter,Gunfighter,8893825.0
527,269726,2009-02-27,தீ,Thee,20620714.0
528,322302,1987-01-01,ಸೌಭಾಗ್ಯಲಕ್ಷ್ಮಿ,Sowbhagya Lakshmi,43908222.0
529,490491,1936-04-10,Gentle Julia,Gentle Julia,47535111.0
530,981309,1977-05-26,邪牌愛差人,Prostitute Loves Police,1013377.0
531,1037897,1948-01-01,第三代,The Third Generation,149183.0
532,425978,1936-06-08,A Star Fell from Heaven,A Star Fell from Heaven,51218343.0
533,113775,2008-04-11,భలే దొంగలు,Bhale Dongalu,16506768.0
534,929495,2006-12-23,シルバー假面,Die Silbermaske,17214509.0
535,943131,1947-09-27,新白金龍,New White Golden Dragon,358367.0
536,1288763,1983-01-01,Don Šajn,Don Šajn,269219.0
537,658372,1942-09-06,Uuteen elämään,Uuteen elämään,12148115.0
538,128595,1974-04-25,Catene,Chains,29781.0
539,675201,1951-02-14,Madre querida,Madre querida,50132669.0
540,589085,1966-10-03,嵐を呼ぶ男,The Stormy Man,6049505.0
541,658253,1936-03-22,Onnenpotku,Onnenpotku,66978792.0
542,607305,1998-01-01,天城越え,Amagi Pass,20593300.0
543,39009,1961-12-01,Kuu on vaarallinen,Preludes to Ecstasy,11646055.0
544,461500,1978-01-01,Sammy Stops the World,Sammy Stops the World,2655658.0
545,957411,1955-07-12,後窗,Backyard Adventures,14089204.0
546,203058,1973-12-19,Schloß Hubertus,Schloß Hubertus,28888981.0
547,719006,1997-05-07,Anak ng Dilim,Child of Darkness,40825223.0
548,490166,1962-01-01,Prem Patra,Prem Patra,36157487.0
549,511738,1997-05-09,Cuba libre - Velocipedi ai tropici,Cuba libre - Velocipedi ai tropici,47050260.0
550,476925,2009-04-10,పున్నమి నాగు,Punnami Nagu,63122682.0
551,494154,1926-12-02,Staatsanwalt Jordan,Staatsanwalt Jordan,50026673.0
552,403402,2007-04-20,Classmates,Classmates,7794617.0
553,597307,1974-10-01,Belalılar,Troublemakers,9770326.0
554,94772,1958-09-19,Niskavuoren naiset,Niskavuoren naiset,16279411.0
555,534283,1963-11-12,Calamity Jane,Calamity Jane,24221785.0
556,459060,1952-05-24,Riña en un café,Cafe Brawl (Remake),598470.0
557,482335,1989-01-01,वही भयानक रात,Wohi Bhayanak Raat,2164000.0
558,849968,1958-10-21,美人春夢,A Lovely Girl's Lovely Dreams,3508629.0
559,80885,1990-07-14,అల్లుడుగారు,Alludugaru,32710910.0
560,417113,1989-04-12,Ο στραγγαλιστής της Συγγρού,Ο στραγγαλιστής της Συγγρού,
561,966808,1979-08-01,Butterflies,Butterflies,670367.0
562,542060,1938-01-01,胭脂淚,Rouge Tears,28695501.0
563,708054,1968-12-29,七彩難兄難弟 Qicai nanxiongnandi,Colourful Partners,72673659.0
564,482858,1961-10-21,فریاد نیمه شب,The Midnight Terror,23148610.0
565,318484,2003-07-11,कयामत,Qayamat: City Under Threat,8548290.0
