,id,release_date,original_title,title,Wikipedia movie ID
93,15805,1998-02-11,Batman & Mr. Freeze: SubZero,Batman & Mr. Freeze: SubZero,1246278.0
94,9531,1983-06-17,Superman III,Superman III,1059701.0
95,65584,2006-07-24,Aquaman,Aquaman,304665.0
96,8698,2003-07-11,The League of Extraordinary Gentlemen,The League of Extraordinary Gentlemen,4138142.0
97,1548,2001-07-20,Ghost World,Ghost World,20179720.0
98,8980,2003-02-07,La gran aventura de Mortadelo y Filemón,Mortadelo & Filemon: The Big Adventure,20845534.0
99,624479,2006-11-02,Superman II: The Richard Donner Cut,Superman II: The Richard Donner Cut,5700623.0
100,2771,2003-08-15,American Splendor,American Splendor,5683113.0
101,55689,1973-09-20,Baba Yaga,Baba Yaga,43860119.0
102,13995,1990-12-14,Captain America,Captain America,4557151.0
103,24264,1984-08-17,Sheena,Sheena,2398332.0
104,9456,2000-01-23,The Crow: Salvation,The Crow: Salvation,877225.0
105,13647,2007-01-23,The Invincible Iron Man,The Invincible Iron Man,70876666.0
106,14011,2008-02-26,Justice League: The New Frontier,Justice League: The New Frontier,6954737.0
107,125249,1943-07-16,Batman,Batman,8915540.0
108,106355,1944-02-05,Captain America,Captain America,39500640.0
109,9431,1996-08-16,Bordello of Blood,Bordello of Blood,706863.0
110,21683,2003-10-21,Batman: Mystery of the Batwoman,Batman: Mystery of the Batwoman,474750.0
111,3632,1936-04-06,Flash Gordon,Flash Gordon,73471.0
112,9318,1986-12-03,Astérix chez les Bretons,Asterix in Britain,7807762.0
113,19959,2009-09-24,Surrogates,Surrogates,18448029.0
114,37565,2009-12-18,St Trinian's 2: The Legend of Fritton's Gold,St Trinian's 2: The Legend of Fritton's Gold,22635683.0
115,35026,2009-10-21,Lucky Luke,Lucky Luke,47332954.0
116,65639,1997-05-15,Todd McFarlane's Spawn,Todd McFarlane's Spawn,4032249.0
117,46521,1961-12-06,Tintin et le Mystère de la Toison d'or,Tintin and the Mystery of the Golden Fleece,542964.0
118,11817,2003-03-28,Bulletproof Monk,Bulletproof Monk,214148.0
119,11827,1981-08-07,Heavy Metal,Heavy Metal,155303.0
120,101907,2009-01-27,Hulk vs. Thor,Hulk vs. Thor,33700618.0
121,65994,1954-04-05,Prince Valiant,Prince Valiant,18589178.0
122,18874,2006-09-01,攻殻機動隊: Stand Alone Complex - Solid State Society,Ghost in the Shell: Stand Alone Complex - Solid State Society,4515932.0
123,19593,1990-02-18,The Death of the Incredible Hulk,The Death of the Incredible Hulk,7653582.0
124,10249,1991-06-21,The Rocketeer,The Rocketeer,5807082.0
125,15374,1969-12-04,A Boy Named Charlie Brown,A Boy Named Charlie Brown,3163760.0
126,26881,1988-05-22,The Incredible Hulk Returns,The Incredible Hulk Returns,7864161.0
127,15860,2006-07-27,龍虎門,Dragon Tiger Gate,6124288.0
128,11309,1990-09-14,Hardware,Hardware,2175063.0
129,8592,1990-04-05,Dick Tracy,Dick Tracy,725984.0
130,8850,1994-07-01,The Shadow,The Shadow,5991505.0
131,22787,2009-09-09,Whiteout,Whiteout,11039716.0
132,11402,1954-09-28,The Belles of St. Trinian's,The Belles of St. Trinian's,1381474.0
133,145961,1942-02-27,The Arctic Giant,The Arctic Giant,11251743.0
134,8831,1994-09-15,Timecop,Timecop,1493527.0
135,23685,2001-02-23,Monkeybone,Monkeybone,2638660.0
136,9369,1994-09-29,Asterix in Amerika,Asterix Conquers America,7575627.0
137,9826,1996-06-06,The Phantom,The Phantom,5235481.0
138,8285,2008-12-25,The Spirit,The Spirit,6029546.0
139,9642,2006-04-12,Astérix et les Vikings,Asterix and the Vikings,4724834.0
140,34003,2009-11-21,Turtles Forever,Turtles Forever,23725400.0
141,31120,2004-10-15,Fat Slags,Fat Slags,37650042.0
142,9626,1985-04-09,Red Sonja,Red Sonja,30854972.0
143,112842,1945-12-01,Dick Tracy,Dick Tracy,13976657.0
144,241001,1969-12-13,Tintin et le Temple du Soleil,Tintin and the Temple of the Sun,1330704.0
145,8868,1985-03-06,Astérix et la Surprise de César,Asterix vs. Caesar,2101.0
146,27460,1998-05-26,Nick Fury: Agent of S.H.I.E.L.D.,Nick Fury: Agent of S.H.I.E.L.D.,4644031.0
147,441002,1992-09-28,Tintin en Amérique,Tintin in America,985639.0
148,38939,1972-03-09,Tales from the Crypt,Tales from the Crypt,1069944.0
149,9929,1968-12-19,Astérix et Cléopâtre,Asterix and Cleopatra,7638785.0
150,22059,1994-05-31,The Fantastic Four,The Fantastic Four,1925273.0
151,14087,1983-07-21,はだしのゲン,Barefoot Gen,18735140.0
152,26728,2008-08-30,Garfield's Fun Fest,Garfield's Fun Fest,18734158.0
153,10046,2004-02-09,Blueberry,Renegade,973998.0
154,46690,1964-12-18,Tintin et les oranges bleues,Tintin and the Blue Oranges,877013.0
155,268899,2004-07-13,Justice League: Starcrossed - The Movie,Justice League: Starcrossed - The Movie,408475.0
156,166890,1977-11-27,The Return of the Incredible Hulk,The Return of the Incredible Hulk,1140407.0
157,52691,1991-12-18,A Wish for Wings That Work,A Wish for Wings That Work,1693966.0
158,19366,2001-04-06,Josie and the Pussycats,Josie and the Pussycats,754323.0
159,9606,2001-05-26,メトロポリス,Metropolis,6198415.0
160,41235,2002-09-18,Ritual,Ritual,6832750.0
161,13436,2006-10-04,13 เกมสยอง,13: Game of Death,1047827.0
162,9824,1999-08-06,Mystery Men,Mystery Men,295757.0
163,32654,2009-12-10,風雲II,The Storm Warriors,18456519.0
164,50468,1978-09-06,Dr. Strange,Dr. Strange,9358924.0
165,21780,1995-11-18,Annie: A Royal Adventure,Annie: A Royal Adventure,24310768.0
166,106358,1950-07-20,Atom Man vs. Superman,Atom Man vs. Superman,6178996.0
167,26177,1999-11-07,Annie,Annie,13407460.0
168,168891,2005-10-24,Saw: Rebirth,Saw: Rebirth,5515121.0
169,8854,1997-08-15,Steel,Steel,2101749.0
170,68143,1946-11-22,Dick Tracy vs. Cueball,Dick Tracy vs. Cueball,13976296.0
171,106583,2003-10-21,Chase Me,Chase Me,6868140.0
172,19508,2009-09-11,Garfield's Pet Force,Garfield's Pet Force,20525737.0
173,19142,1989-05-11,The Return of Swamp Thing,The Return of Swamp Thing,6179287.0
174,55949,1996-09-28,Vampirella,Vampirella,54008504.0
175,53039,2002-09-13,Lisístrata,Lisístrata,1291998.0
176,18051,2003-09-30,Timecop 2: The Berlin Decision,Timecop 2: The Berlin Decision,11172607.0
177,11625,1989-10-04,Astérix et le Coup du menhir,Asterix and the Big Fight,5983570.0
178,352750,1952-07-24,Blackhawk,Blackhawk,59520135.0
179,225938,1981-05-09,Spider-Man: The Dragon's Challenge,Spider-Man: The Dragon's Challenge,39645332.0
180,38405,1991-05-11,ヒルコ／妖怪ハンター,Hiruko the Goblin,18702599.0
181,225925,1978-12-21,Spider-Man Strikes Back,Spider-Man Strikes Back,39644531.0
182,197467,1979-01-19,Captain America,Captain America,10851094.0
183,53868,1973-03-16,The Vault of Horror,The Vault of Horror,7517533.0
184,17810,1972-04-22,子連れ狼 三途の川の乳母車,Lone Wolf and Cub: Baby Cart at the River Styx,419750.0
185,30843,2008-11-13,서양골동양과자점 앤티크,Antique,30431126.0
186,67359,1985-04-17,Le déclic,The Click,1744748.0
187,18882,2005-04-21,Man-Thing,Man-Thing,6135427.0
188,79989,1980-01-30,Bride of the Incredible Hulk,Bride of the Incredible Hulk,1140407.0
189,9786,2006-05-05,Art School Confidential,Art School Confidential,4305002.0
190,38219,1983-08-19,Il mondo di Yor,"Yor, the Hunter from the Future",3685714.0
191,28214,1986-11-01,11人いる!,They Were Eleven,4530902.0
192,142064,1975-02-21,"It's a Bird, It's a Plane, It's Superman!","It's a Bird, It's a Plane, It's Superman!",5811749.0
193,347284,1989-11-01,Hägar the Horrible,Hägar the Horrible,307386.0
194,6264,1997-07-24,Prince Valiant,Prince Valiant,25361474.0
195,47070,1989-05-15,Brenda Starr,Brenda Starr,16205281.0
196,148437,1958-08-29,Pekka ja Pätkä miljonääreinä,Pekka ja Pätkä miljonääreinä,3035939.0
197,95414,1941-09-26,Superman,Superman,10132736.0
198,441715,1972-07-16,仮面ライダー対じごく大使,Kamen Rider vs. Ambassador Hell,2379091.0
199,53566,1976-01-21,La Flûte à six schtroumpfs,The Smurfs and the Magic Flute,9533592.0
200,26623,1996-02-20,Generation X,Generation X,4409434.0
201,33358,2005-04-29,The Mostly Unfabulous Social Life of Ethan Green,The Mostly Unfabulous Social Life of Ethan Green,5594646.0
202,121495,1984-03-10,少年ケニヤ,Kenya Boy,59688192.0
203,93560,1949-05-26,Batman and Robin,Batman and Robin,19360428.0
204,20016,2008-10-21,Trailer Park of Terror,Trailer Park of Terror,20958639.0
205,438561,1978-07-22,スパイダーマン,Japanese Spiderman: Episode 0,7927053.0
206,56539,1975-12-25,Friday Foster,Friday Foster,18564380.0
207,151019,1967-02-15,忍者武芸帳,Band of Ninja,58952986.0
208,41207,2009-03-24,Under the Hood,Under the Hood,21652487.0
209,582820,1964-01-01,L'Affaire Tournesol,The Calculus Affair,2229560.0
210,111457,1926-06-06,Ella Cinders,Ella Cinders,33081639.0
211,34662,1959-12-11,Li'l Abner,Li'l Abner,4174550.0
212,2080,2009-04-28,X-Men Origins: Wolverine,X-Men Origins: Wolverine,2982688.0
213,90450,1980-08-19,闇の帝王・吸血鬼ドラキュラ,The Tomb of Dracula,546082.0
214,50166,1978-03-10,Lucky Luke: La Ballade des Dalton,Lucky Luke: The Ballad of the Daltons,1666165.0
215,76166,1981-04-01,Fais gaffe à la gaffe !,Fais gaffe à la gaffe !,20631339.0
216,103675,1993-10-10,Model by Day,Model by Day,171575.0
217,69336,1997-12-28,Justice League of America,Justice League of America,13636106.0
218,138336,1937-02-20,Dick Tracy,Dick Tracy,41907.0
219,68064,1940-03-03,Flash Gordon Conquers the Universe,Flash Gordon Conquers the Universe,770242.0
220,197481,1979-11-23,Captain America II: Death Too Soon,Captain America II: Death Too Soon,35943142.0
221,161629,1987-07-31,The Spirit,The Spirit,76165075.0
222,100247,1911-04-08,Little Nemo,Little Nemo,39241303.0
223,40580,2008-11-27,순정만화,"Hello, Schoolgirl",20541936.0
224,20579,1986-04-09,Footrot Flats: The Dog's Tale,Footrot Flats: The Dog's Tale,5434141.0
225,51330,1985-11-06,"You're a Good Man, Charlie Brown","You're a Good Man, Charlie Brown",5235073.0
226,61020,1941-03-28,Adventures of Captain Marvel,Adventures of Captain Marvel,2060144.0
227,54310,1985-09-06,Tex e il signore degli abissi,Tex and the Lord of the Deep,54654772.0
228,3679,1982-07-16,Flash Gordon: The Greatest Adventure of All,Flash Gordon: The Greatest Adventure of All,18803923.0
229,163997,1973-08-16,Tiffany Jones,Tiffany Jones,47732519.0
230,659301,1949-03-06,Joe Palooka in the Big Fight,Joe Palooka in the Big Fight,39097282.0
231,284755,1985-12-16,炎トリッパー,Fire Tripper,1470989.0
232,117123,1947-05-20,Dick Tracy's Dilemma,Dick Tracy's Dilemma,13992681.0
233,308322,1996-05-20,Flash Gordon: Marooned on Mongo,Flash Gordon: Marooned on Mongo,42085.0
234,55297,2007-03-24,"Veritas, Prince of Truth","Veritas, Prince of Truth",24607828.0
235,71129,1941-11-28,The Mechanical Monsters,The Mechanical Monsters,11250635.0
236,174797,2000-08-27,Witchblade,Witchblade,23310072.0
237,36668,2006-05-24,X-Men: The Last Stand,X-Men: The Last Stand,2029825.0
238,70702,1947-09-26,Dick Tracy Meets Gruesome,Dick Tracy Meets Gruesome,12213607.0
239,67754,1976-01-07,Les vécés étaient fermés de l'intérieur,The Toilets Were Closed from the Inside,42001666.0
240,9496,1999-09-16,Werner - Volles Rooäää!!!,Werner - Volles Rooäää!!!,2218661.0
241,23331,1953-01-01,Planet Outlaws,Planet Outlaws,10090763.0
242,76679,1957-12-20,Pekka ja Pätkä sammakkomiehinä,Pekka ja Pätkä sammakkomiehinä,3035939.0
243,94702,1906-02-24,Dream of a Rarebit Fiend,Dream of a Rarebit Fiend,84806.0
244,164436,1988-07-31,How to Draw Comics the Marvel Way,How to Draw Comics the Marvel Way,7820841.0
245,32152,2006-07-06,아파트,Apt,64004.0
246,213110,2006-08-20,The Amazing Screw-On Head,The Amazing Screw-On Head,850381.0
247,36658,2003-04-27,X2,X2,288303.0
248,325336,1946-03-27,Hop Harrigan: America's Ace of the Airways,Hop Harrigan: America's Ace of the Airways,14143964.0
249,252523,1948-10-28,Congo Bill,Congo Bill,10774002.0
250,322441,1943-03-12,Dixie Dugan,Dixie Dugan,44563101.0
251,23110,1940-11-09,Li'l Abner,Li'l Abner,21006677.0
252,131185,1991-04-06,Alyas Batman En Robin,Alias Batman and Robin,47200019.0
253,199790,1975-03-08,若い貴族たち　１３階段のマキ,13 Steps of Maki: The Young Aristocrats,68497810.0
254,441115,1927-06-05,Tillie the Toiler,Tillie the Toiler,40524568.0
255,244461,1982-12-22,As Aventuras da Turma da Mônica,As Aventuras da Turma da Mônica,597751.0
256,192650,1954-01-01,Stamp Day for Superman,Stamp Day for Superman,8630242.0
257,659297,1946-10-05,Gentleman Joe Palooka,Gentleman Joe Palooka,48613641.0
258,16592,1936-07-30,Little Boy Blue,Little Boy Blue,64226153.0
259,36276,1994-01-01,青蜂俠,The Green Hornet,564022.0
260,134629,1993-05-14,¡Semos peligrosos! (Uséase Makinavaja 2),¡Semos peligrosos! (Uséase Makinavaja 2),1199559.0
261,76677,1957-03-01,Pekka ja Pätkä ketjukolarissa,Pekka ja Pätkä ketjukolarissa,3035939.0
262,361605,1993-02-06,子連れ狼 その小さき手に,Lone Wolf and Cub: The Final Conflict,419750.0
263,76678,1959-09-18,Pekka ja Pätkä mestarimaalareina,Pekka ja Pätkä mestarimaalareina,3035939.0
264,339447,1947-12-18,Brick Bradford,Brick Bradford,11457604.0
265,36657,2000-07-13,X-Men,X-Men,19479460.0
266,53074,1982-12-03,Mafalda: la película,Mafalda: The Movie,37118221.0
267,69850,2001-10-05,The Mystic Masseur,The Mystic Masseur,9886340.0
268,253780,1942-04-04,Spy Smasher,Spy Smasher,8267687.0
269,64626,1976-11-17,女囚７０１号　さそり,New Female Prisoner 701: Scorpion,14544959.0
270,25764,2006-08-10,다세포 소녀,Dasepo Naughty Girls,10836632.0
271,347287,1974-01-01,The Mad Magazine TV Special,The Mad Magazine TV Special,255898.0
272,401461,1943-12-24,The Phantom,The Phantom,1271371.0
273,286720,2007-01-01,Las aventuras galácticas de Jaime de Funes y Arancha,Las aventuras galácticas de Jaime de Funes y Arancha,11511654.0
274,50806,1991-09-28,Power Pack,Power Pack,1047949.0
275,131050,1955-05-06,Kiinni on ja pysyy,Kiinni on ja pysyy,1199559.0
276,106756,1992-10-29,Der kleene Punker,Der kleene Punker,13137350.0
277,107184,1966-12-23,Kriminal,Kriminal,36907139.0
278,421880,1954-01-01,Mandrake the Magician,Mandrake the Magician,479127.0
279,3931,1939-03-08,Blondie Meets the Boss,Blondie Meets the Boss,32071061.0
280,347288,1969-05-18,The Pogo Special Birthday Special,The Pogo Special Birthday Special,192629.0
281,449014,1967-06-03,Batman Fights Dracula,Batman Fights Dracula,162147.0
282,213503,1992-01-18,Two-Fisted Tales,Two-Fisted Tales,48029746.0
283,3783,1966-01-01,Destination Saturn,Destination Saturn,9521075.0
284,347468,1927-06-05,Buster's Frame Up,Buster's Frame Up,43055.0
285,117314,1983-05-16,"It's an Adventure, Charlie Brown","It's an Adventure, Charlie Brown",2587126.0
286,101126,2005-03-09,Las monstruosas aventuras de Zipi y Zape,Zip & Zap Meet the Monsters,7818649.0
287,410381,1968-07-31,Neverwhere,Neverwhere,14160810.0
288,50742,1982-12-01,Ziggy's Gift,Ziggy's Gift,14677635.0
289,204645,1972-03-17,仮面ライダー対ショッカー,Kamen Rider vs. Shocker,2379091.0
290,218560,1939-03-18,The Adventures of Jane Arden,The Adventures of Jane Arden,47695556.0
291,103782,1988-01-29,Snoopy: The Musical,Snoopy: The Musical,5334547.0
292,86256,1971-11-01,Tarkan: Viking Kanı,Tarkan and the Blood of the Vikings,1199559.0
293,185408,1971-11-28,El armario del tiempo,El armario del tiempo,168615.0
294,611061,1948-02-07,Joe Palooka in Fighting Mad,Joe Palooka in Fighting Mad,185323.0
295,96581,1992-05-08,"Makinavaja, el último choriso","Makinavaja, el último choriso",73504916.0
296,406045,1938-11-07,Mars Attacks the World,Mars Attacks the World,1029087.0
297,277619,2008-04-26,砂時計,Sand Chronicles,11175649.0
298,428875,1904-03-01,R. F. Outcault Making a Sketch of Buster and Tige,R. F. Outcault Making a Sketch of Buster and Tige,38046866.0
299,313657,1953-04-30,Pekka Puupää,Pekka Puupää,71507350.0
300,175362,1921-09-26,Dreams of the Rarebit Fiend: The Pet,Dreams of the Rarebit Fiend: The Pet,84806.0
301,120280,1955-03-04,Pekka ja Pätkä puistotäteinä,Pekka ja Pätkä puistotäteinä,3035939.0
302,48361,1977-09-15,ゴルゴ13：九竜の首,Golgo 13: Assignment Kowloon,7353661.0
303,387482,1941-08-07,Tillie the Toiler,Tillie the Toiler,40524568.0
304,131049,1955-12-02,Pekka ja Pätkä pahassa pulassa,Pekka ja Pätkä pahassa pulassa,3035939.0
305,146201,1947-08-15,Marshal of Cripple Creek,Marshal of Cripple Creek,48601754.0
306,138069,2000-12-07,G-Men from Hell,G-Men from Hell,43375769.0
307,68382,1961-11-03,Amours célèbres,Famous Love Affairs,44879040.0
308,265711,1961-03-30,Nema malih bogova,There Are No Small Gods,62536279.0
309,148432,1957-08-23,Pekka ja Pätkä salapoliiseina,Pekka ja Pätkä salapoliiseina,3035939.0
310,55875,2004-09-25,下弦の月〜ラスト・クォーター,Last Quarter,4690238.0
311,3941,1941-02-27,Blondie Goes Latin,Blondie Goes Latin,39685770.0
312,467537,1992-12-29,The Bogie Man,The Bogie Man,2032080.0
313,178537,2008-07-09,ゲゲゲの鬼太郎 千年呪い歌,Kitaro and the Millennium Curse,2535955.0
314,102973,1982-05-24,A Charlie Brown Celebration,A Charlie Brown Celebration,2587146.0
315,239097,1973-11-19,B.C.: The First Thanksgiving,B.C.: The First Thanksgiving,33580459.0
316,110247,1947-12-21,Le Crabe aux pinces d'or,The Crab with the Golden Claws,391531.0
317,836600,2008-06-12,METAL GEAR SOLID 2 BANDE DESSINÉE,Metal Gear Solid 2: Digital Graphic Novel,216017.0
318,120281,1953-10-12,Pekka Puupää kesälaitumilla,Pekka Puupää kesälaitumilla,3035939.0
319,318623,1950-11-12,Kamay ni Satanas,Kamay ni Satanas,3655184.0
320,593725,1989-02-10,Cathy's Valentine,Cathy's Valentine,53312156.0
321,583548,1951-09-16,Joe Palooka in Triple Cross,Joe Palooka in Triple Cross,48613699.0
322,480294,1994-07-28,Go! Go! Ackman,Go! Go! Ackman,3666817.0
323,61070,1954-07-30,Pekka ja Pätkä lumimiehen jäljillä,Pekka ja Pätkä lumimiehen jäljillä,3035939.0
324,276683,2009-02-20,Street Angel,Street Angel,5794648.0
325,343864,1981-06-01,Las aventuras de Zipi y Zape,The Adventures of Zipi and Zape,37636464.0
326,251569,1994-03-12,Rocky & Hudson: Os Caubóis Gays,Rocky & Hudson: The Gay Cowboys,165647.0
327,148435,1958-04-25,Pekka ja Pätkä Suezilla,Pekka ja Pätkä Suezilla,25533763.0
328,506648,1971-07-18,ゴーゴー仮面ライダー,Go Go Kamen Rider,2379091.0
329,296618,1928-04-28,Harold Teen,Harold Teen,60389025.0
330,194119,1961-03-26,Dondi,Dondi,195991.0
331,146737,1916-03-17,Krazy Kat and Ignatz Mouse at the Circus,Krazy Kat and Ignatz Mouse at the Circus,33268482.0
332,313954,1926-03-06,When Hell Freezes Over,When Hell Freezes Over,3377600.0
333,72562,1997-05-05,Ed Mort,Ed Mort,75900460.0
334,227784,1920-10-13,Indoor Sports by Tad,Indoor Sports by Tad,35532903.0
335,318650,2004-11-20,青い車,A Blue Automobile,3076353.0
336,156917,1960-03-11,Pekka ja Pätkä neekereinä,Pekka ja Pätkä neekereinä,3035939.0
337,211847,1979-09-27,Chanoc en el Circo Union,Chanoc en el Circo Union,1199559.0
338,181012,2006-08-19,花田少年史　幽霊と秘密のトンネル,Hanada Shonenshi the Movie: Spirits and the Secret Tunnel,
339,38243,1980-12-18,Fatty Finn,Fatty Finn,4442483.0
340,532629,1992-01-01,The Fat Slags,The Fat Slags,21463487.0
341,593724,1988-11-11,Cathy's Last Resort,Cathy's Last Resort,53312006.0
342,989337,1920-10-25,A Family Affair,A Family Affair,54720528.0
343,594786,1946-05-26,"Joe Palooka, Champ","Joe Palooka, Champ",34212454.0
344,413200,1996-08-28,Turma da Mônica: Quadro a Quadro,Turma da Mônica: Quadro a Quadro,597751.0
345,116539,1949-01-01,The Adventures of Jane,The Adventures of Jane,21773438.0
346,168109,1999-06-26,Videogibi: A Ilha Misteriosa,Videogibi: A Ilha Misteriosa,597751.0
347,312780,1925-01-01,Searching for Santa!,Searching for Santa!,36084479.0
348,836598,2008-06-12,METAL GEAR SOLID BANDE DESSINÉE,Metal Gear Solid: Digital Graphic Novel,216017.0
349,301290,1918-08-10,An Ace and a Joker,An Ace and a Joker,641121.0
350,380612,1942-01-06,Don Winslow of the Navy,Don Winslow of the Navy,10160677.0
